date,LinearRegression,SVR,XGBRegressor,RandomForestRegressor,Meta_Model,pr_sales_in_units,st_id,pr_sku_id
2023-06-23,4.000000000000002,4.7024774583425035,4.0000405,4.0,3.9987098920799893,4.0,9,1888
2023-06-23,1.000000000000016,2.1131791081997893,1.0001347,1.0,1.0080723502323672,1.0,10,242
2023-06-23,17.999999999999954,13.700040855352967,17.99971,18.0,18.040619549001516,18.0,9,1492
2023-06-23,2.9999999999999964,3.626647793688427,3.0000606,3.0,2.9991228388588147,3.0,11,820
2023-06-23,4.000000000000013,4.650404398729316,4.0000405,4.0,3.9987098920799893,4.0,9,1580
2023-06-23,1.000000000000007,2.17496871893049,1.0001347,1.0,1.0080723502323672,1.0,4,1877
2023-06-23,6.000000000000005,6.652640102892558,5.999972,6.0,6.011816839567584,6.0,11,472
2023-06-23,6.000000000000011,6.431517885558932,5.999972,6.0,6.011816839567584,6.0,3,900
2023-06-23,5.999999999999994,6.57422122702101,5.999972,6.0,6.011816839567584,6.0,9,1018
2023-06-23,5.999999999999999,6.531516293575448,5.999972,6.0,6.011816839567584,6.0,4,93
2023-06-23,1.000000000000015,2.170022577538351,1.0001347,1.0,1.0080723502323672,1.0,10,1743
2023-06-23,1.0000000000000018,1.8925677478111371,1.0001347,1.0,1.0080723502323672,1.0,9,1402
2023-06-23,1.000000000000008,2.089035377718714,1.0001347,1.0,1.0080723502323672,1.0,10,170
2023-06-23,1.0000000000000169,1.986856005589262,1.0001347,1.0,1.0080723502323672,1.0,10,1335
2023-06-23,16.0,15.247989876069495,15.999732,16.0,16.409763483835132,16.0,1,1689
2023-06-23,11.000000000000004,10.872846813387861,10.99985,11.0,10.777308927631994,11.0,9,108
2023-06-23,1.0000000000000009,1.9884067989711536,1.0001347,1.0,1.0080723502323672,1.0,9,1614
2023-06-23,2.00000000000001,2.924904159762587,2.0000806,2.0,2.0013719543611006,2.0,9,212
2023-06-23,2.000000000000008,2.9062504835502914,2.0000806,2.0,2.0013719543611006,2.0,9,1743
2023-06-23,1.0000000000000142,1.8951356432883966,1.0001347,1.0,1.0080723502323672,1.0,4,865
2023-06-23,1.0000000000000115,1.858222645821943,1.0001347,1.0,1.0080723502323672,1.0,11,414
2023-06-23,0.9999999999999929,1.8516191444341104,1.0001347,1.0,1.0080723502323672,1.0,1,440
2023-06-23,1.000000000000015,1.886685901578744,1.0001347,1.0,1.0080723502323672,1.0,10,1058
2023-06-23,1.0000000000000027,1.949788066889031,1.0001347,1.0,1.0080723502323672,1.0,4,829
2023-06-23,1.0000000000000107,1.9735835626990053,1.0001347,1.0,1.0080723502323672,1.0,11,1190
2023-06-23,27.999999999999975,25.862893204610465,27.99919,28.006666666666668,28.003530600362915,28.0,4,615
2023-06-23,1.0000000000000195,1.8840025416140058,1.0001347,1.0,1.0080723502323672,1.0,9,1648
2023-06-23,0.9999999999999964,1.9475709607326444,1.0001347,1.0,1.0080723502323672,1.0,7,820
2023-06-23,6.000000000000012,6.736767176283314,5.999972,6.0,6.011816839567584,6.0,10,1660
2023-06-23,21.999999999999996,21.816444629729535,21.999659,22.0,21.96883833264046,22.0,7,58
2023-06-23,1.0000000000000178,1.9472212468976764,1.0001347,1.0,1.0080723502323672,1.0,1,796
2023-06-23,1.0000000000000142,1.8952497949092706,1.0001347,1.0,1.0080723502323672,1.0,11,755
2023-06-23,1.0000000000000222,2.027792379028618,1.0001347,1.0,1.0080723502323672,1.0,10,1775
2023-06-23,5.000000000000009,5.562984942022428,5.000005,5.0,4.985814491607673,5.0,7,205
2023-06-23,1.000000000000007,1.8599184096824857,1.0001347,1.0,1.0080723502323672,1.0,9,258
2023-06-23,5.00000000000001,5.8970689948760455,5.000005,5.0,4.985814491607673,5.0,10,186
2023-06-23,1.0000000000000089,2.016917292234906,1.0001347,1.0,1.0080723502323672,1.0,9,1257
2023-06-23,1.0000000000000062,1.862947584456256,1.0001347,1.0,1.0080723502323672,1.0,1,599
2023-06-23,6.999999999999975,8.178278478650432,6.9999523,7.0,6.9957243143974726,7.0,1,365
2023-06-23,2.000000000000005,2.887975617917391,2.0000806,2.0,2.0013719543611006,2.0,4,423
2023-06-23,1.0000000000000195,1.944557864480636,1.0001347,1.0,1.0080723502323672,1.0,11,1722
2023-06-23,1.0000000000000089,1.970162144155232,1.0001347,1.0,1.0080723502323672,1.0,1,865
2023-06-23,0.9999999999999964,1.9584578275261002,1.0001347,1.0,1.0080723502323672,1.0,4,328
2023-06-23,6.000000000000006,6.965179299303372,5.999972,6.0,6.011816839567584,6.0,4,831
2023-06-23,2.0000000000000098,2.8811357764905736,2.0000806,2.0,2.0013719543611006,2.0,9,1081
2023-06-23,19.0,19.17420675100321,18.999674,19.0,18.879667124627492,19.0,1,1208
2023-06-23,2.000000000000003,2.922139203492957,2.0000806,2.0,2.0013719543611006,2.0,1,1213
2023-06-23,17.000000000000014,16.94244216462306,16.99968,17.0,16.933677454474932,17.0,11,1862
2023-06-23,1.0000000000000089,1.987208830906317,1.0001347,1.0,1.0080723502323672,1.0,9,267
2023-06-23,8.000000000000004,8.751209188398366,7.99993,8.0,7.9138273431016755,8.0,9,1361
2023-06-23,5.000000000000004,5.409629645050039,5.000005,5.0,4.985814491607673,5.0,10,1579
2023-06-23,2.0000000000000155,2.874299306351107,2.0000806,2.0,2.0013719543611006,2.0,9,1713
2023-06-23,2.0000000000000178,2.7825229882751703,2.0000806,2.0,2.0013719543611006,2.0,11,1149
2023-06-23,1.999999999999993,2.8520693327515936,2.0000806,2.0,2.0013719543611006,2.0,9,328
2023-06-23,2.00000000000002,2.793139149759746,2.0000806,2.0,2.0013719543611006,2.0,10,1896
2023-06-23,1.0000000000000187,2.082299862710318,1.0001347,1.0,1.0080723502323672,1.0,4,1896
2023-06-23,2.000000000000014,2.877977038337594,2.0000806,2.0,2.0013719543611006,2.0,4,671
2023-06-23,24.999999999999982,23.364285293470118,24.999542,25.002222222222223,24.937901522146102,25.0,10,1348
2023-06-23,1.0000000000000115,1.8567694883353703,1.0001347,1.0,1.0080723502323672,1.0,11,1241
2023-06-23,4.000000000000011,4.716436627083127,4.0000405,4.0,3.9987098920799893,4.0,4,1269
2023-06-23,2.0000000000000226,3.0059898069679143,2.0000806,2.0,2.0013719543611006,2.0,11,832
2023-06-23,2.0000000000000124,2.765442130678185,2.0000806,2.0,2.0013719543611006,2.0,11,4
2023-06-23,1.0000000000000089,1.838000290529827,1.0001347,1.0,1.0080723502323672,1.0,9,485
2023-06-23,2.9999999999999933,3.7964470172175417,3.0000606,3.0,2.9991228388588147,3.0,3,324
2023-06-23,1.0000000000000187,1.919207557184782,1.0001347,1.0,1.0080723502323672,1.0,10,1149
2023-06-23,12.000000000000012,12.3648844844743,11.999834,12.0,12.2376662058064,12.0,4,1208
2023-06-23,46.99999999999995,29.309901683531017,46.954533,47.04,45.54852826255008,47.0,10,1467
2023-06-23,2.0000000000000093,2.827318937444687,2.0000806,2.0,2.0013719543611006,2.0,7,1252
2023-06-23,7.999999999999989,8.261207840843905,7.99993,8.0,7.9138273431016755,8.0,9,62
2023-06-23,11.000000000000004,11.662461957020756,10.99985,11.0,10.777308927631992,11.0,1,1050
2023-06-23,1.9999999999999902,2.674345724500313,2.0000806,2.0,2.0013719543611006,2.0,9,1124
2023-06-23,3.0000000000000093,3.8381797481679243,3.0000606,3.0,2.9991228388588147,3.0,7,1877
2023-06-23,62.99999999999997,52.85535042758384,61.9899,62.595555555555556,63.15336833852341,63.0,11,722
2023-06-23,3.0000000000000187,3.7324442582446906,3.0000606,3.0,2.9991228388588147,3.0,7,282
2023-06-23,1.0000000000000124,1.8592503872781485,1.0001347,1.0,1.0080723502323672,1.0,10,1420
2023-06-23,2.0000000000000124,2.9359149114151464,2.0000806,2.0,2.0013719543611006,2.0,1,498
2023-06-23,1.0000000000000169,1.8861370641398594,1.0001347,1.0,1.0080723502323672,1.0,10,235
2023-06-23,2.000000000000011,2.7635029337293133,2.0000806,2.0,2.0013719543611006,2.0,11,513
2023-06-23,2.000000000000022,3.008806021521634,2.0000806,2.0,2.0013719543611006,2.0,7,384
2023-06-23,1.0000000000000213,1.9717013146052835,1.0001347,1.0,1.0080723502323672,1.0,7,1768
2023-06-24,1.0000000000000133,2.3332347258166983,1.0001347,1.0,1.0080723502323672,1.0,10,346
2023-06-24,2.0000000000000013,2.9285391401766674,2.0000806,2.0,2.0013719543611006,2.0,3,405
2023-06-24,2.000000000000012,2.8042799282288637,2.0000806,2.0,2.0013719543611006,2.0,4,595
2023-06-24,2.000000000000013,2.868366648462219,2.0000806,2.0,2.0013719543611006,2.0,7,1791
2023-06-24,1.000000000000015,1.9533425322064275,1.0001347,1.0,1.0080723502323672,1.0,4,1613
2023-06-24,54.99999999999998,53.932747709470206,55.186848,55.26222222222222,53.94896687946121,55.0,1,556
2023-06-24,3.00000000000002,3.739911955187857,3.0000606,3.0,2.9991228388588147,3.0,7,177
2023-06-24,2.9999999999999964,3.8400610612689814,3.0000606,3.0,2.9991228388588147,3.0,9,1553
2023-06-24,2.0000000000000133,2.881143005588209,2.0000806,2.0,2.0013719543611006,2.0,11,539
2023-06-24,2.0000000000000053,2.7524308509193496,2.0000806,2.0,2.0013719543611006,2.0,11,770
2023-06-24,2.00000000000002,3.087193287311205,2.0000806,2.0,2.0013719543611006,2.0,10,1002
2023-06-24,0.9999999999999991,2.0221554272847833,1.0001347,1.0,1.0080723502323672,1.0,9,315
2023-06-24,1.000000000000015,1.9621545782877465,1.0001347,1.0,1.0080723502323672,1.0,9,898
2023-06-24,2.999999999999991,3.2853040932729325,3.0000606,3.0,2.9991228388588147,3.0,9,633
2023-06-24,8.000000000000005,8.367282195647867,7.99993,8.0,7.9138273431016755,8.0,10,998
2023-06-24,1.0000000000000169,1.852455904875299,1.0001347,1.0,1.0080723502323672,1.0,11,940
2023-06-24,2.000000000000001,3.1649764774574187,2.0000806,2.0,2.0013719543611006,2.0,1,1460
2023-06-24,2.0000000000000004,3.0655446588744457,2.0000806,2.0,2.0013719543611006,2.0,11,5
2023-06-24,1.9999999999999933,2.992347316153726,2.0000806,2.0,2.0013719543611006,2.0,1,315
2023-06-24,9.999999999999954,14.168536721067941,9.999856,10.0,9.990740523917855,10.0,7,62
2023-06-24,1.9999999999999893,2.9749810133797396,2.0000806,2.0,2.0013719543611006,2.0,1,110
2023-06-24,77.99999999999997,54.26932301925116,75.96755,80.17111111111112,79.15579612235858,78.0,4,1057
2023-06-24,1.0000000000000098,1.9662292317811456,1.0001347,1.0,1.0080723502323672,1.0,4,501
2023-06-24,4.999999999999985,5.519598019066496,5.000005,5.0,4.985814491607673,5.0,4,1492
2023-06-24,4.000000000000011,4.4891191492336535,4.0000405,4.0,3.9987098920799893,4.0,1,832
2023-06-24,3.000000000000001,3.7843092400531653,3.0000606,3.0,2.9991228388588147,3.0,7,636
2023-06-24,1.0000000000000089,1.977708156972195,1.0001347,1.0,1.0080723502323672,1.0,1,588
2023-06-24,7.000000000000012,7.1413693917533205,6.9999523,7.0,6.9957243143974726,7.0,10,229
2023-06-24,3.9999999999999942,5.354621599380945,4.0000405,4.0,3.9987098920799893,4.0,9,1860
2023-06-24,19.999999999999996,19.967464389133333,19.999678,20.0,19.58143719184247,20.0,10,1555
2023-06-24,2.000000000000013,2.723804488094064,2.0000806,2.0,2.0013719543611006,2.0,11,1673
2023-06-24,1.0000000000000027,1.932948611442498,1.0001347,1.0,1.0080723502323672,1.0,1,969
2023-06-24,2.9999999999999405,4.544969796534636,3.0000606,3.0,2.9991228388588147,3.0,7,748
2023-06-24,3.9999999999999885,4.612614135465943,4.0000405,4.0,3.9987098920799893,4.0,1,5
2023-06-24,1.0000000000000222,1.937272485386428,1.0001347,1.0,1.0080723502323672,1.0,11,810
2023-06-24,3.999999999999975,5.510077559208801,4.0000405,4.0,3.9987098920799893,4.0,9,1535
2023-06-24,1.000000000000008,1.8873746111101326,1.0001347,1.0,1.0080723502323672,1.0,7,201
2023-06-24,2.000000000000006,2.8858586884182493,2.0000806,2.0,2.0013719543611006,2.0,4,1872
2023-06-24,9.000000000000004,9.32880472435133,8.999895,9.0,9.085946314283538,9.0,7,1565
2023-06-24,2.0000000000000093,2.6677416461584507,2.0000806,2.0,2.0013719543611006,2.0,10,425
2023-06-24,3.0000000000000075,3.6242586645844135,3.0000606,3.0,2.9991228388588147,3.0,10,814
2023-06-24,5.000000000000014,5.451495745431584,5.000005,5.0,4.985814491607673,5.0,10,1196
2023-06-24,5.000000000000003,5.785854787852923,5.000005,5.0,4.985814491607673,5.0,4,1249
2023-06-24,1.9999999999999964,2.933939291877582,2.0000806,2.0,2.0013719543611006,2.0,3,636
2023-06-24,1.999999999999988,2.5167314320784744,2.0000806,2.0,2.0013719543611006,2.0,5,878
2023-06-24,1.0000000000000062,1.9048724068902807,1.0001347,1.0,1.0080723502323672,1.0,9,667
2023-06-24,9.999999999999986,10.4551730041833,9.999856,10.0,9.990740523917855,10.0,1,1492
2023-06-24,5.999999999999998,6.4773095889222,5.999972,6.0,6.011816839567584,6.0,11,1618
2023-06-24,1.0000000000000098,1.9018415445009307,1.0001347,1.0,1.0080723502323672,1.0,9,234
2023-06-24,2.0000000000000075,2.7955128118591155,2.0000806,2.0,2.0013719543611006,2.0,7,847
2023-06-24,3.0000000000000178,3.744132924354126,3.0000606,3.0,2.9991228388588147,3.0,11,1896
2023-06-24,5.000000000000005,5.719048494584463,5.000005,5.0,4.985814491607673,5.0,10,687
2023-06-24,4.000000000000012,4.6933378828619166,4.0000405,4.0,3.9987098920799893,4.0,4,1143
2023-06-24,1.0000000000000044,2.1193745234617634,1.0001347,1.0,1.0080723502323672,1.0,1,1817
2023-06-24,3.000000000000005,4.059572078302736,3.0000606,3.0,2.9991228388588147,3.0,4,662
2023-06-24,3.000000000000005,3.739803289216093,3.0000606,3.0,2.9991228388588147,3.0,4,574
2023-06-24,4.99999999999997,5.1275260840825645,5.000005,5.0,4.985814491607673,5.0,10,537
2023-06-24,3.0,3.843521198889981,3.0000606,3.0,2.9991228388588147,3.0,11,636
2023-06-24,8.000000000000009,7.855335183227076,7.99993,8.0,7.9138273431016755,8.0,3,1280
2023-06-24,5.000000000000012,5.580914777427168,5.000005,5.0,4.985814491607673,5.0,9,671
2023-06-24,1.0000000000000213,2.0045105712012425,1.0001347,1.0,1.0080723502323672,1.0,11,1469
2023-06-24,1.0000000000000107,2.0130600636707765,1.0001347,1.0,1.0080723502323672,1.0,1,352
2023-06-24,5.9999999999999964,6.591127595521586,5.999972,6.0,6.011816839567584,6.0,1,829
2023-06-24,0.9999999999999973,1.7937623564475338,1.0001347,1.0,1.0080723502323672,1.0,1,585
2023-06-24,2.0000000000000036,2.9411369596505477,2.0000806,2.0,2.0013719543611006,2.0,9,1908
2023-06-24,1.000000000000008,1.9388702366677357,1.0001347,1.0,1.0080723502323672,1.0,1,1196
2023-06-24,1.0000000000000044,2.0754066378851057,1.0001347,1.0,1.0080723502323672,1.0,7,1579
2023-06-24,1.0000000000000062,1.8807284208836244,1.0001347,1.0,1.0080723502323672,1.0,4,1025
2023-06-24,8.000000000000018,8.350516791489108,7.99993,8.0,7.9138273431016755,8.0,7,1937
2023-06-24,11.999999999999982,12.318634076551271,11.999834,12.0,12.2376662058064,12.0,9,170
2023-06-24,8.000000000000007,8.639781739227564,7.99993,8.0,7.9138273431016755,8.0,7,576
2023-06-24,6.000000000000012,6.622392276907778,5.999972,6.0,6.011816839567584,6.0,4,652
2023-06-24,1.0000000000000204,2.060988965332676,1.0001347,1.0,1.0080723502323672,1.0,7,1896
2023-06-24,1.0000000000000115,1.9787002587196802,1.0001347,1.0,1.0080723502323672,1.0,10,500
2023-06-24,1.0000000000000213,2.0604745601502614,1.0001347,1.0,1.0080723502323672,1.0,7,461
2023-06-24,13.000000000000005,13.163407197672424,12.99981,13.0,13.04072307035748,13.0,4,154
2023-06-24,2.000000000000008,2.8416887621948383,2.0000806,2.0,2.0013719543611006,2.0,11,258
2023-06-24,2.0000000000000178,2.9764290683034,2.0000806,2.0,2.0013719543611006,2.0,4,498
2023-06-24,1.000000000000008,1.980246697211502,1.0001347,1.0,1.0080723502323672,1.0,4,1817
2023-06-24,2.0000000000000173,2.8820057326071,2.0000806,2.0,2.0013719543611006,2.0,9,949
2023-06-24,1.0000000000000089,1.8117650297351044,1.0001347,1.0,1.0080723502323672,1.0,9,28
2023-06-24,2.000000000000005,2.879222513423752,2.0000806,2.0,2.0013719543611006,2.0,9,574
2023-06-24,13.000000000000016,13.452098902077964,12.99981,13.0,13.04072307035748,13.0,10,1223
2023-06-24,1.0000000000000142,1.9828121551516045,1.0001347,1.0,1.0080723502323672,1.0,4,63
2023-06-24,8.999999999999998,9.14649759982893,8.999895,9.0,9.085946314283538,9.0,1,58
2023-06-24,1.0000000000000133,1.8851161043687963,1.0001347,1.0,1.0080723502323672,1.0,10,690
2023-06-24,1.0000000000000089,2.0140280115510656,1.0001347,1.0,1.0080723502323672,1.0,10,130
2023-06-24,213.99999999999994,15.685647733352528,210.14014,178.78666666666666,211.68552896323715,214.0,4,713
2023-06-24,1.000000000000016,2.432060191208768,1.0001347,1.0,1.0080723502323672,1.0,10,1881
2023-06-24,5.000000000000012,5.797153788335287,5.000005,5.0,4.985814491607673,5.0,7,1865
2023-06-24,3.9999999999999973,4.6727981931110065,4.0000405,4.0,3.9987098920799893,4.0,1,781
2023-06-24,2.000000000000013,2.87588170345553,2.0000806,2.0,2.0013719543611006,2.0,7,900
2023-06-24,4.0000000000000036,4.80103476717648,4.0000405,4.0,3.9987098920799893,4.0,11,472
2023-06-24,0.9999999999999982,1.9601858465933528,1.0001347,1.0,1.0080723502323672,1.0,9,1525
2023-06-24,0.999999999999992,1.9731612691317153,1.0001347,1.0,1.0080723502323672,1.0,1,863
2023-06-24,7.000000000000017,7.400174787036022,6.9999523,7.0,6.9957243143974726,7.0,11,203
2023-06-24,5.000000000000013,8.566804295872547,5.000005,5.0,4.985814491607673,5.0,10,49
2023-06-24,1.0000000000000107,1.9202579432968516,1.0001347,1.0,1.0080723502323672,1.0,4,152
2023-06-24,10.000000000000004,10.354347106362216,9.999856,10.0,9.990740523917855,10.0,4,413
2023-06-24,2.00000000000001,2.858148140375544,2.0000806,2.0,2.0013719543611006,2.0,9,242
2023-06-24,1.9999999999999991,3.0642240217911905,2.0000806,2.0,2.0013719543611006,2.0,4,58
2023-06-24,1.0000000000000213,2.031763837040737,1.0001347,1.0,1.0080723502323672,1.0,10,980
2023-06-24,4.000000000000011,4.42778662259756,4.0000405,4.0,3.9987098920799893,4.0,3,1921
2023-06-24,3.0000000000000155,3.7336551297166274,3.0000606,3.0,2.9991228388588147,3.0,7,91
2023-06-24,3.000000000000004,3.7448019015496676,3.0000606,3.0,2.9991228388588147,3.0,9,1018
2023-06-24,2.000000000000008,2.8979629360846193,2.0000806,2.0,2.0013719543611006,2.0,7,1888
2023-06-24,1.000000000000015,1.9649715861878079,1.0001347,1.0,1.0080723502323672,1.0,9,1829
2023-06-24,1.0000000000000178,1.8486050469764077,1.0001347,1.0,1.0080723502323672,1.0,10,1188
2023-06-24,10.00000000000001,10.600857929443391,9.999856,10.0,9.990740523917855,10.0,1,1808
2023-06-24,3.0000000000000147,3.7627481648055827,3.0000606,3.0,2.9991228388588147,3.0,9,643
2023-06-24,13.000000000000004,13.136357028736967,12.99981,13.0,13.04072307035748,13.0,11,1981
2023-06-24,1.0000000000000009,1.8967416433388706,1.0001347,1.0,1.0080723502323672,1.0,10,863
2023-06-24,6.00000000000001,6.2494536981180495,5.999972,6.0,6.011816839567584,6.0,3,782
2023-06-24,1.0000000000000169,1.9588215252996548,1.0001347,1.0,1.0080723502323672,1.0,9,1900
2023-06-24,18.99999999999998,19.501921474962245,18.999674,19.0,18.879667124627492,19.0,1,240
2023-06-24,0.9999999999999991,2.1917731459133236,1.0001347,1.0,1.0080723502323672,1.0,5,1062
2023-06-24,1.0000000000000018,2.0845550230622116,1.0001347,1.0,1.0080723502323672,1.0,1,704
2023-06-24,6.000000000000002,6.402145614863203,5.999972,6.0,6.011816839567584,6.0,9,803
2023-06-24,1.000000000000008,1.9393410274496503,1.0001347,1.0,1.0080723502323672,1.0,9,1159
2023-06-24,2.0000000000000107,2.813657154793324,2.0000806,2.0,2.0013719543611006,2.0,7,407
2023-06-24,2.0000000000000115,2.690238718893598,2.0000806,2.0,2.0013719543611006,2.0,10,1276
2023-06-24,97.99999999999997,25.5016984753274,97.348724,103.58,97.97858372681189,98.0,10,62
2023-06-24,1.0000000000000062,1.9951379673419503,1.0001347,1.0,1.0080723502323672,1.0,1,4
2023-06-24,1.9999999999999956,2.880545385518939,2.0000806,2.0,2.0013719543611006,2.0,4,536
2023-06-24,19.999999999999986,19.771011264129218,19.999678,20.0,19.58143719184247,20.0,4,1981
2023-06-24,4.000000000000011,4.666071277909813,4.0000405,4.0,3.9987098920799893,4.0,9,1727
2023-06-24,1.000000000000016,1.94663733749438,1.0001347,1.0,1.0080723502323672,1.0,1,461
2023-06-24,3.9999999999999645,4.04867635951598,4.0000405,4.0,3.9987098920799893,4.0,9,753
2023-06-24,4.999999999999999,5.549354231555354,5.000005,5.0,4.985814491607673,5.0,4,1390
2023-06-24,0.9999999999999929,2.0285808814369783,1.0001347,1.0,1.0080723502323672,1.0,9,240
2023-06-24,226.99999999999991,15.58247074320209,210.14014,188.60222222222222,226.3458442600599,227.0,10,713
2023-06-24,2.000000000000012,2.8917686744185094,2.0000806,2.0,2.0013719543611006,2.0,7,170
2023-06-24,7.0,7.027787053463278,6.9999523,7.0,6.9957243143974726,7.0,3,1817
2023-06-24,2.0000000000000164,2.85025564769823,2.0000806,2.0,2.0013719543611006,2.0,7,720
2023-06-24,1.0000000000000169,1.8710723588455505,1.0001347,1.0,1.0080723502323672,1.0,10,1708
2023-06-24,1.000000000000016,1.9778605891960943,1.0001347,1.0,1.0080723502323672,1.0,4,1829
2023-06-24,1.0000000000000089,2.0086274767721104,1.0001347,1.0,1.0080723502323672,1.0,10,1897
2023-06-24,0.9999999999999858,2.6777491101838997,1.0001347,1.0,1.0080723502323672,1.0,5,998
2023-06-24,6.000000000000003,7.397500275017778,5.999972,6.0,6.011816839567584,6.0,1,1865
2023-06-24,7.000000000000018,7.308262167603544,6.9999523,7.0,6.9957243143974726,7.0,11,177
2023-06-24,1.0000000000000107,1.8928824260618367,1.0001347,1.0,1.0080723502323672,1.0,9,959
2023-06-24,1.0000000000000062,1.941086706335243,1.0001347,1.0,1.0080723502323672,1.0,11,483
2023-06-24,2.000000000000003,3.1489486165243434,2.0000806,2.0,2.0013719543611006,2.0,11,39
2023-06-24,8.000000000000014,8.239176088002708,7.99993,8.0,7.9138273431016755,8.0,7,269
2023-06-24,2.0000000000000036,2.906868572691936,2.0000806,2.0,2.0013719543611006,2.0,1,1297
2023-06-24,1.0000000000000036,2.0208527324395504,1.0001347,1.0,1.0080723502323672,1.0,9,39
2023-06-24,17.99999999999998,17.950198687013053,17.99971,18.0,18.040619549001516,18.0,1,534
2023-06-24,6.000000000000006,6.489742871852744,5.999972,6.0,6.011816839567584,6.0,4,1190
2023-06-24,1.0000000000000098,1.9965072713140213,1.0001347,1.0,1.0080723502323672,1.0,7,1631
2023-06-24,15.999999999999998,15.392621638851605,15.999732,16.0,16.409763483835132,16.0,4,1690
2023-06-24,1.9999999999999791,3.10834969500743,2.0000806,2.0,2.0013719543611006,2.0,11,58
2023-06-24,1.000000000000015,1.9019645822334343,1.0001347,1.0,1.0080723502323672,1.0,7,984
2023-06-24,2.000000000000011,2.8635448524872142,2.0000806,2.0,2.0013719543611006,2.0,1,1065
2023-06-24,1.0000000000000053,2.088173695364011,1.0001347,1.0,1.0080723502323672,1.0,9,784
2023-06-24,8.000000000000014,8.432944608819682,7.99993,8.0,7.9138273431016755,8.0,10,1008
2023-06-24,1.0000000000000098,1.9103119455871145,1.0001347,1.0,1.0080723502323672,1.0,1,1682
2023-06-24,1.9999999999999987,2.7105763923702995,2.0000806,2.0,2.0013719543611006,2.0,1,841
2023-06-24,1.0000000000000062,1.9150212117909078,1.0001347,1.0,1.0080723502323672,1.0,1,814
2023-06-24,13.999999999999993,14.219097504892014,13.999763,14.0,13.981937209413505,14.0,9,1981
2023-06-24,2.0000000000000107,2.8033959002149302,2.0000806,2.0,2.0013719543611006,2.0,10,1379
2023-06-24,1.0000000000000062,1.9338448484527948,1.0001347,1.0,1.0080723502323672,1.0,7,374
2023-06-24,1.9999999999999978,2.872491413406429,2.0000806,2.0,2.0013719543611006,2.0,3,878
2023-06-24,4.000000000000005,5.109331745806907,4.0000405,4.0,3.9987098920799893,4.0,10,831
2023-06-24,26.99999999999998,27.644870570640776,26.999458,27.015555555555554,27.410404562628106,27.0,1,65
2023-06-24,1.0000000000000089,2.047149675750344,1.0001347,1.0,1.0080723502323672,1.0,9,123
2023-06-24,21.999999999999975,22.009419412720156,21.999659,22.0,21.96883833264046,22.0,11,556
2023-06-24,1.0000000000000142,1.9300239130534091,1.0001347,1.0,1.0080723502323672,1.0,9,896
2023-06-24,5.000000000000003,5.576877709455289,5.000005,5.0,4.985814491607673,5.0,1,437
2023-06-24,1.000000000000007,1.9596124742022063,1.0001347,1.0,1.0080723502323672,1.0,10,1086
2023-06-24,3.9999999999999587,5.392794686656963,4.0000405,4.0,3.9987098920799893,4.0,4,1415
2023-06-24,2.0000000000000124,2.8340497411033496,2.0000806,2.0,2.0013719543611006,2.0,11,407
2023-06-24,1.0000000000000249,1.9424459464828168,1.0001347,1.0,1.0080723502323672,1.0,7,1653
2023-06-24,4.000000000000005,4.703783977529243,4.0000405,4.0,3.9987098920799893,4.0,7,516
2023-06-24,3.000000000000011,3.8516738854273704,3.0000606,3.0,2.9991228388588147,3.0,4,1757
2023-06-24,1.999999999999997,2.909935297682475,2.0000806,2.0,2.0013719543611006,2.0,3,324
2023-06-24,4.000000000000005,4.670072812503864,4.0000405,4.0,3.9987098920799893,4.0,4,449
2023-06-24,0.9999999999999982,1.998556840896093,1.0001347,1.0,1.0080723502323672,1.0,5,1589
2023-06-24,3.9999999999999956,4.551598635086265,4.0000405,4.0,3.9987098920799893,4.0,4,534
2023-06-24,1.0000000000000107,1.875298143724013,1.0001347,1.0,1.0080723502323672,1.0,10,258
2023-06-24,1.000000000000016,1.9056500925490116,1.0001347,1.0,1.0080723502323672,1.0,10,1427
2023-06-24,3.9999999999999964,4.806944737389665,4.0000405,4.0,3.9987098920799893,4.0,3,1237
2023-06-24,1.0000000000000107,2.1006300025652234,1.0001347,1.0,1.0080723502323672,1.0,11,209
2023-06-24,1.0000000000000107,2.096107333746968,1.0001347,1.0,1.0080723502323672,1.0,7,1190
2023-06-24,1.0000000000000053,1.9032913433621026,1.0001347,1.0,1.0080723502323672,1.0,4,1898
2023-06-24,16.999999999999975,19.019007432568344,16.99968,17.0,16.967875589060565,17.0,1,738
2023-06-24,4.999999999999969,5.3668018716318056,5.000005,5.0,4.985814491607673,5.0,9,1502
2023-06-24,1.0000000000000053,1.884330576385052,1.0001347,1.0,1.0080723502323672,1.0,9,1305
2023-06-24,7.99999999999999,13.26088444938831,7.99993,8.0,7.9138273431016755,8.0,7,1061
2023-06-24,2.0000000000000058,2.95362525731991,2.0000806,2.0,2.0013719543611006,2.0,7,1555
2023-06-24,2.0000000000000004,2.9349340158509527,2.0000806,2.0,2.0013719543611006,2.0,1,1187
2023-06-24,1.000000000000015,1.8521163961814597,1.0001347,1.0,1.0080723502323672,1.0,11,235
2023-06-24,1.000000000000007,1.9248218274298132,1.0001347,1.0,1.0080723502323672,1.0,11,1841
2023-06-24,2.0000000000000124,2.8695110323664483,2.0000806,2.0,2.0013719543611006,2.0,9,1708
